kode,periode,year_range,builtUp,tC_treeCover,tC_schrub,tC_bare,tC_grass,tC_crop,treatment,after,w,treated
BANJARAN_MARGAHURIP,8,2017_2020,45.30035294117648,1549.7832993882355,0.0,41.831017411764705,20.06573322352941,1013.4691503529413,0,1,0.165925051414885,0
BANJARAN_MARGAHURIP,7,2013_2016,33.27070588235294,2363.454155858823,0.0,33.651292235294115,21.79456242352941,1316.373694235294,0,0,0.165925051414885,0
BANJARAN_MARGAHURIP,6,2009_2012,27.081529411764706,3932.1076942588234,0.0,14.052756705882349,37.797176611764705,1442.600543647059,0,0,0.165925051414885,0
BANJARAN_MARGAHURIP,5,2005_2008,24.71717647058823,5577.800281835294,2.554497,6.306183529411764,45.62438851764707,1328.9963791764708,0,0,0.165925051414885,0
BANJARAN_MARGAHURIP,4,2001_2004,17.16035294117647,8720.243295247057,0.0,9.446137411764708,33.86403967058823,1141.7386087058824,0,0,0.165925051414885,0
BANJARAN_MARGAHURIP,3,1997_2000,9.176117647058822,18057.318348282337,0.0,1.1358296470588234,25.44281632941176,299.59328329411767,0,0,0.165925051414885,0
BANJARAN_MARGAHURIP,2,1993_1996,3.5322352941176476,19480.08820404704,0.0,0.803003294117647,11.212134211764704,405.72915882352953,0,0,0.165925051414885,0
BANJARAN_MARGAHURIP,1,1989_1992,0.684,21184.23813755293,0.0,0.2782842352941176,3.2744711999999994,339.04914741176475,0,0,0.165925051414885,0
BANJARAN_BANJARAN,9,2021_2024,35.66894117647059,60.93875350588236,0.0,4.421494588235294,0.0,5.513448352941176,0,1,0.186276996889163,0
BANJARAN_BANJARAN,8,2017_2020,35.072823529411764,0.0,0.0,5.218924235294117,0.0,11.433822705882353,0,1,0.186276996889163,0
BANJARAN_BANJARAN,7,2013_2016,33.7464705882353,10.848944752941176,0.0,5.910454588235293,0.0,26.05922188235294,0,0,0.186276996889163,0
BANJARAN_BANJARAN,6,2009_2012,31.38105882352941,86.3299008,0.0,4.863007058823528,1.3739039999999998,73.81318482352943,0,0,0.186276996889163,0
BANJARAN_BANJARAN,5,2005_2008,31.27482352941176,62.09289656470588,2.554497,3.988342588235295,1.6944815999999998,91.2631291764706,0,0,0.186276996889163,0
BANJARAN_BANJARAN,4,2001_2004,29.27435294117647,129.2640225882353,0.0,5.685916235294116,1.7187269647058825,94.9254631764706,0,0,0.186276996889163,0
BANJARAN_BANJARAN,3,1997_2000,27.158470588235296,939.0684998117648,0.0,2.491818352941176,6.548942399999999,37.58081294117647,0,0,0.186276996889163,0
BANJARAN_BANJARAN,2,1993_1996,24.636705882352945,1158.0671452235297,0.0,3.760221176470589,5.525249223529411,51.01734988235294,0,0,0.186276996889163,0
BANJARAN_BANJARAN,1,1989_1992,10.377176470588235,2058.1256096470597,0.0,5.850338823529412,13.33966496470588,114.46589011764706,0,0,0.186276996889163,0
BANJARAN_KAMASAN,9,2021_2024,0.1658823529411764,0.0,0.0,2.6689807058823525,0.0,14.250388941176473,0,1,0.118608032928892,0
BANJARAN_KAMASAN,8,2017_2020,0.1658823529411764,0.0,0.0,2.2119416470588233,0.0,23.41021341176471,0,1,0.118608032928892,0
BANJARAN_KAMASAN,7,2013_2016,0.1591764705882352,5.07822945882353,0.0,1.852043294117647,0.0,30.07262929411765,0,0,0.118608032928892,0
BANJARAN_KAMASAN,6,2009_2012,0.1591764705882352,0.0,0.0,1.5956555294117647,0.1724114823529411,33.87060529411764,0,0,0.118608032928892,0
BANJARAN_KAMASAN,5,2005_2008,0.1559999999999999,0.0,0.0,0.4371331764705881,0.0080817882352941,59.10799623529412,0,0,0.118608032928892,0
BANJARAN_KAMASAN,4,2001_2004,0.1591764705882352,0.0,0.0,0.843611294117647,0.0006734823529411,50.97745517647058,0,0,0.118608032928892,0
BANJARAN_KAMASAN,3,1997_2000,0.0751764705882352,333.08568677647054,0.0,0.0,0.7051360235294115,15.383398588235291,0,0,0.118608032928892,0
BANJARAN_KAMASAN,2,1993_1996,0.0698823529411764,294.1333585411764,0.0,0.0075642352941176,0.5071322117647058,23.083076823529417,0,0,0.118608032928892,0
BANJARAN_KAMASAN,1,1989_1992,0.004235294117647,414.5681867294117,0.0,0.0039811764705882,0.0451233176470588,13.46047376470588,0,0,0.118608032928892,0
BANJARAN_NEGLASARI,9,2021_2024,58.99482352941175,2762.2682898352937,73.38919616470588,75.61886399999999,62.74228948235291,1315.496010705882,0,1,0.435709783611325,0
BANJARAN_NEGLASARI,8,2017_2020,48.18952941176468,3591.2315418352932,0.0,89.08917458823528,42.04752374117647,1484.9208476470592,0,1,0.435709783611325,0
BANJARAN_NEGLASARI,7,2013_2016,30.597882352941173,5467.925862635294,0.0,59.033680941176456,61.8600276,1990.7697603529416,0,0,0.435709783611325,0
BANJARAN_NEGLASARI,6,2009_2012,21.383294117647065,7550.288476517648,0.0,26.636061176470587,104.53523689411762,2054.8805527058835,0,0,0.435709783611325,0
BANJARAN_NEGLASARI,5,2005_2008,17.978117647058824,9984.145358964708,2.554497,13.25691952941176,120.38699103529407,1873.6468828235304,0,0,0.435709783611325,0
BANJARAN_NEGLASARI,4,2001_2004,9.215647058823528,13605.90398470588,0.0,22.315290352941165,92.23273475294116,1725.0151665882358,0,0,0.435709783611325,0
BANJARAN_NEGLASARI,3,1997_2000,1.6090588235294114,34068.22563896472,0.0,1.236553411764706,24.513410682352937,292.4760677647059,0,0,0.435709783611325,0
BANJARAN_NEGLASARI,2,1993_1996,0.9783529411764704,32397.89209708237,0.0,1.8289524705882352,19.55792752941176,584.5212727058823,0,0,0.435709783611325,0
BANJARAN_NEGLASARI,1,1989_1992,0.6656470588235295,35850.04940032943,0.0,0.7365176470588235,3.4765159058823523,326.68976752941177,0,0,0.435709783611325,0
BANJARAN_SINDANGPANON,9,2021_2024,125.8182352941176,31704.07899727061,76.63491,148.7570569411764,292.3512811058822,3295.0314218823537,0,1,0.167863128371634,0
BANJARAN_SINDANGPANON,8,2017_2020,98.6107058823529,35995.06747567061,0.0,175.93256752941173,209.7453031058823,3850.9801062352926,0,1,0.167863128371634,0
BANJARAN_SINDANGPANON,7,2013_2016,67.48623529411762,47989.61462880002,9.256295011764704,106.8989675294118,209.2745389411764,4277.925269647058,0,0,0.167863128371634,0
BANJARAN_SINDANGPANON,6,2009_2012,58.46929411764704,60176.55742983533,5.108994,41.421752470588245,190.70999788235284,4332.2459011764695,0,0,0.167863128371634,0
BANJARAN_SINDANGPANON,5,2005_2008,48.986470588235285,55701.19459778828,10.217988,39.790266352941174,263.0857789411765,4336.58644517647,0,0,0.167863128371634,0
BANJARAN_SINDANGPANON,4,2001_2004,36.487058823529416,68002.28214734119,2.554497,40.412922352941166,172.4067679764705,3986.2630538823505,0,0,0.167863128371634,0
BANJARAN_SINDANGPANON,3,1997_2000,27.48635294117647,102808.17832235296,0.0,6.763222588235292,87.86183428235292,1055.3266757647064,0,0,0.167863128371634,0
BANJARAN_SINDANGPANON,2,1993_1996,14.915294117647058,105148.78044564703,0.0,7.398618352941176,58.78962155294119,1347.5873121176476,0,0,0.167863128371634,0
BANJARAN_SINDANGPANON,1,1989_1992,5.789294117647058,112315.25864795291,0.0,2.805933176470588,12.010884282352936,1209.2643878823528,0,0,0.167863128371634,0
BANJARAN_BANJARAN WETAN,9,2021_2024,62.53270588235295,49567.6167259765,510.9995763529412,64.00218917647057,254.22679207058815,3335.7160429411783,0,1,0.337778964235623,0
BANJARAN_BANJARAN WETAN,8,2017_2020,49.75800000000001,58273.66406160005,86.90298617647058,66.38611764705884,159.5708678117648,3878.986189764707,0,1,0.337778964235623,0
BANJARAN_BANJARAN WETAN,7,2013_2016,37.96729411764708,63256.965253835355,197.00681569411765,47.03242447058824,187.7628391058824,3422.702459647061,0,0,0.337778964235623,0
BANJARAN_BANJARAN WETAN,6,2009_2012,33.78529411764707,67688.12440672943,45.980946,21.409970823529413,171.15341731764707,3735.149817176472,0,0,0.337778964235623,0
BANJARAN_BANJARAN WETAN,5,2005_2008,34.56811764705883,63750.53453294124,54.46588309411764,29.09005835294118,158.8435068705882,4247.0467672941195,0,0,0.337778964235623,0
BANJARAN_BANJARAN WETAN,4,2001_2004,32.10458823529412,78067.39064188235,37.2956562,20.374864941176472,126.01258912941172,2896.682783647059,0,0,0.337778964235623,0
BANJARAN_BANJARAN WETAN,3,1997_2000,24.798,102292.21866790597,2.554497,7.259675294117645,64.63275444705883,733.9189672941177,0,0,0.337778964235623,0
BANJARAN_BANJARAN WETAN,2,1993_1996,23.37211764705883,101001.59819237652,15.326982,9.161483294117646,55.486190611764705,1004.6763571764708,0,0,0.337778964235623,0
BANJARAN_BANJARAN WETAN,1,1989_1992,4.402235294117648,105783.4437136942,17.881479000000002,5.978930823529411,32.95483849411764,1101.0460087058823,0,0,0.337778964235623,0
CIMAUNG_MEKARSARI,9,2021_2024,30.653647058823523,189852.89762583532,397.0189219764706,50.34595764705883,265.99656967058814,4337.065181647058,0,1,0.0643138587186494,0
CIMAUNG_MEKARSARI,8,2017_2020,13.011176470588236,200404.8813697412,35.762958000000005,24.819450352941175,158.35523216470582,5512.794079764706,0,1,0.0643138587186494,0
CIMAUNG_MEKARSARI,7,2013_2016,7.185176470588236,194257.1652454589,107.06848602352942,22.175152941176467,149.10427856470582,6600.323762117646,0,0,0.0643138587186494,0
CIMAUNG_MEKARSARI,6,2009_2012,4.09764705882353,221925.7830375528,22.990473,3.8800545882352937,63.495242752941174,4324.913254235292,0,0,0.0643138587186494,0
CIMAUNG_MEKARSARI,5,2005_2008,4.6641176470588235,214853.65603030584,117.39666801176467,3.1630447058823528,71.96899771764704,5128.727746235294,0,0,0.0643138587186494,0
CIMAUNG_MEKARSARI,4,2001_2004,5.041058823529412,216806.23525722348,40.871952,10.100642823529412,69.90005992941175,4791.673334117645,0,0,0.0643138587186494,0
CIMAUNG_MEKARSARI,3,1997_2000,1.5063529411764702,245543.64722894115,17.36056196470588,0.5072018823529411,45.98537505882352,1397.4716523529412,0,0,0.0643138587186494,0
CIMAUNG_MEKARSARI,2,1993_1996,0.81,250486.32258550593,43.426449,0.218566588235294,37.087999694117634,820.2431318823529,0,0,0.0643138587186494,0
CIMAUNG_MEKARSARI,1,1989_1992,0.0,248575.6964587764,76.63491,0.0,22.366348941176465,1255.0714891764703,0,0,0.0643138587186494,0
CIMAUNG_MALASARI,9,2021_2024,26.907529411764703,25218.545199670585,1354.2941330470587,26.74315482352941,265.81607640000004,2083.764319764707,0,1,0.120253916245646,0
CIMAUNG_MALASARI,8,2017_2020,15.03,45169.754600329405,99.76562989411764,14.732343529411766,183.6283309411765,1831.2787051764724,0,1,0.120253916245646,0
CIMAUNG_MALASARI,7,2013_2016,8.91,43195.53519105881,253.36603185882353,12.603608470588233,222.71051188235288,1699.9054387058836,0,0,0.120253916245646,0
CIMAUNG_MALASARI,6,2009_2012,4.05,51641.20785261175,48.535442999999994,4.4278644705882355,164.18556889411764,1662.3884572941197,0,0,0.120253916245646,0
CIMAUNG_MALASARI,5,2005_2008,2.97,52000.72341543528,10.217988,1.413715764705882,160.84442294117648,1767.6067545882368,0,0,0.120253916245646,0
CIMAUNG_MALASARI,4,2001_2004,1.08,58360.97498399998,48.535442999999994,4.5684,109.3580440235294,1447.1565190588244,0,0,0.120253916245646,0
CIMAUNG_MALASARI,3,1997_2000,0.18,70691.03152432939,58.75343099999999,0.0,51.66350477647058,529.6181784705882,0,0,0.120253916245646,0
CIMAUNG_MALASARI,2,1993_1996,0.18,68397.86468075291,178.81479,0.20304,82.40191284705881,382.8216187058824,0,0,0.120253916245646,0
CIMAUNG_MALASARI,1,1989_1992,0.0,69447.32696414113,240.122718,0.0,40.88105230588235,688.9336969411762,0,0,0.120253916245646,0
CIMAUNG_JAGABAYA,9,2021_2024,82.46470588235292,4681.608196658823,28.79068383529411,80.20119811764705,117.59203927058822,4194.226176705885,0,1,0.0653833848484914,0
CIMAUNG_JAGABAYA,8,2017_2020,64.56141176470585,6424.017972564706,0.0,73.22577882352938,89.7738506823529,4863.771046588234,0,1,0.0653833848484914,0
CIMAUNG_JAGABAYA,7,2013_2016,46.14458823529412,10524.803674870587,0.0,52.52604988235294,103.61256607058822,4964.0264424705865,0,0,0.0653833848484914,0
CIMAUNG_JAGABAYA,6,2009_2012,32.75929411764706,13790.33604550588,0.0,28.69711623529411,104.93461192941172,5277.024346941178,0,0,0.0653833848484914,0
CIMAUNG_JAGABAYA,5,2005_2008,29.39082352941176,17005.6054859294,0.0,14.663469176470588,124.10596058823523,4962.741832941178,0,0,0.0653833848484914,0
CIMAUNG_JAGABAYA,4,2001_2004,18.243176470588235,27022.297679152944,0.0,16.86784658823529,81.63885734117646,4288.728756000002,0,0,0.0653833848484914,0
CIMAUNG_JAGABAYA,3,1997_2000,10.69729411764706,57513.256907294126,0.0,2.225477647058823,32.402582964705886,1120.227383294118,0,0,0.0653833848484914,0
CIMAUNG_JAGABAYA,2,1993_1996,3.952235294117647,59666.022247764726,0.0,2.5491472941176463,18.239249082352934,1136.3687812941173,0,0,0.0653833848484914,0
CIMAUNG_JAGABAYA,1,1989_1992,1.35,61584.43884014122,5.108994,0.5076,4.4759637176470575,1129.849986352941,0,0,0.0653833848484914,0
CIMAUNG_PASIRHUNI,9,2021_2024,36.90141176470588,2722.1618185411767,2.554497,36.294793411764715,61.63441101176468,1194.934209529412,0,1,0.622862885915386,0
CIMAUNG_PASIRHUNI,8,2017_2020,24.729176470588232,2451.5729784,0.0,41.30868705882353,61.27477143529412,1419.4376774117648,0,1,0.622862885915386,0
CIMAUNG_PASIRHUNI,7,2013_2016,10.801058823529411,6954.86607247059,0.0,20.72043105882353,68.04730997647057,1444.0447319999998,0,0,0.622862885915386,0
CIMAUNG_PASIRHUNI,6,2009_2012,6.994941176470587,10136.66536418823,0.0,4.9537778823529415,45.39540451764705,1674.508468941177,0,0,0.622862885915386,0
CIMAUNG_PASIRHUNI,5,2005_2008,5.3198823529411765,11221.559839482352,0.0,2.3628282352941175,53.97556969411767,1512.6476682352943,0,0,0.622862885915386,0
CIMAUNG_PASIRHUNI,4,2001_2004,2.1638823529411764,14484.033731011765,0.0,4.709333647058823,33.89906075294117,1323.7302780000002,0,0,0.622862885915386,0
CIMAUNG_PASIRHUNI,3,1997_2000,0.72,25167.243540705866,0.0,0.20304,9.302811741176468,260.95925011764706,0,0,0.622862885915386,0
CIMAUNG_PASIRHUNI,2,1993_1996,0.09,26357.91522734116,0.0,0.10152,2.060856,198.4043512941176,0,0,0.622862885915386,0
CIMAUNG_PASIRHUNI,1,1989_1992,0.09,26346.604625364685,0.0,0.0,0.6869519999999999,218.27989376470583,0,0,0.622862885915386,0
CIMAUNG_SUKAMAJU,9,2021_2024,21.422470588235296,75260.28389421175,561.0677175529412,49.34787670588234,326.54263319999984,5498.655395999998,0,1,0.0668782021689766,0
CIMAUNG_SUKAMAJU,8,2017_2020,11.16,94694.8411545882,38.317455,16.65684423529412,270.16407847058815,4844.158809176471,0,1,0.0668782021689766,0
CIMAUNG_SUKAMAJU,7,2013_2016,6.84,95115.64171383528,224.795736,15.099407999999997,294.51383294117636,4483.949509764705,0,0,0.0668782021689766,0
CIMAUNG_SUKAMAJU,6,2009_2012,2.7,111622.25344828232,12.772485,2.84256,232.20391912941176,3447.963787411763,0,0,0.0668782021689766,0
CIMAUNG_SUKAMAJU,5,2005_2008,3.87,103990.59788611764,10.217988,1.7258399999999998,298.44966381176476,3716.295579176469,0,0,0.0668782021689766,0
CIMAUNG_SUKAMAJU,4,2001_2004,2.43,117032.5298651294,28.099466999999997,6.15171388235294,200.82839675294113,2999.196219882351,0,0,0.0668782021689766,0
CIMAUNG_SUKAMAJU,3,1997_2000,0.45,137084.61136912947,53.64443699999999,0.10152,127.9239320470588,1236.065651294117,0,0,0.0668782021689766,0
CIMAUNG_SUKAMAJU,2,1993_1996,0.0,131699.37985665884,270.2858178705882,0.20304,180.84011399999997,1189.332992823529,0,0,0.0668782021689766,0
CIMAUNG_SUKAMAJU,1,1989_1992,0.0,146676.9828667765,355.07508299999995,0.20304,29.849411364705876,839.7356851764704,0,0,0.0668782021689766,0
CIMAUNG_CIMAUNG,9,2021_2024,55.35247058823529,5790.220311811763,3.095449305882353,60.04728847058822,89.50041684705879,4418.20303447059,0,1,0.0478530960758256,0
CIMAUNG_CIMAUNG,8,2017_2020,43.61435294117647,5840.310120564705,0.0,55.31128094117647,63.84680054117647,5086.910115529408,0,1,0.0478530960758256,0
CIMAUNG_CIMAUNG,7,2013_2016,27.48917647058824,8143.633423058819,0.0,46.196775529411774,65.47595435294117,5296.349342470586,0,0,0.0478530960758256,0
CIMAUNG_CIMAUNG,6,2009_2012,20.126470588235296,8530.271347764705,2.554497,18.451558588235297,58.93778767058824,6040.824448941176,0,0,0.0478530960758256,0
CIMAUNG_CIMAUNG,5,2005_2008,18.619411764705884,10193.85315275294,2.554497,12.481386352941175,75.6859468235294,5766.109504235293,0,0,0.0478530960758256,0
CIMAUNG_CIMAUNG,4,2001_2004,13.256470588235295,13892.189170447053,0.0,20.29404705882353,60.48545011764706,5400.418672235293,0,0,0.0478530960758256,0
CIMAUNG_CIMAUNG,3,1997_2000,5.4074117647058815,47405.502826729426,5.108994,1.9061872941176472,28.742879858823528,1681.673558117647,0,0,0.0478530960758256,0
CIMAUNG_CIMAUNG,2,1993_1996,1.7174117647058824,48314.44819270589,0.0,2.222292705882353,12.357054211764703,1835.34796517647,0,0,0.0478530960758256,0
CIMAUNG_CIMAUNG,1,1989_1992,0.0,52274.42844183531,0.0,0.20304,3.4152290117647057,1473.0481831764707,0,0,0.0478530960758256,0
CIMAUNG_CIPINANG,9,2021_2024,40.06023529411765,1484.978166635294,7.663491,30.35169317647058,25.041420847058824,1944.8828696470573,0,1,0.0490293876723372,0
CIMAUNG_CIPINANG,8,2017_2020,29.182235294117657,2394.096654070588,0.0,25.64554447058823,22.05722054117647,2217.0285952941163,0,1,0.0490293876723372,0
CIMAUNG_CIPINANG,7,2013_2016,20.132117647058827,3398.3742367058817,0.2103703411764706,20.30559247058823,26.75947432941176,2333.912104588235,0,0,0.0490293876723372,0
CIMAUNG_CIPINANG,6,2009_2012,13.722352941176467,5273.799000141175,0.0,9.931044705882352,28.033702941176468,2412.5046751764703,0,0,0.0490293876723372,0
CIMAUNG_CIPINANG,5,2005_2008,12.345529411764703,6244.029362541176,2.554497,4.958953411764706,34.097064564705875,2335.2605456470583,0,0,0.0490293876723372,0
CIMAUNG_CIPINANG,4,2001_2004,7.648941176470587,6895.023754870587,0.0,9.629271529411762,25.030645129411756,2367.2720576470583,0,0,0.0490293876723372,0
CIMAUNG_CIPINANG,3,1997_2000,1.8236470588235296,21665.45808592941,0.0,0.7106399999999999,17.698442752941173,722.3255657647061,0,0,0.0490293876723372,0
CIMAUNG_CIPINANG,2,1993_1996,0.45,24231.118105694117,0.0,0.5931952941176468,8.448162635294116,510.58042482352926,0,0,0.0490293876723372,0
CIMAUNG_CIPINANG,1,1989_1992,0.18,24866.6469810353,0.0,0.20304,3.392330611764706,496.5295094117648,0,0,0.0490293876723372,0
CIMAUNG_CIKALONG,9,2021_2024,61.468941176470594,95502.56817430584,15.326982,81.76102305882354,132.3924874588235,5811.070837764707,0,1,0.0426633797019598,0
CIMAUNG_CIKALONG,8,2017_2020,35.74517647058824,102995.66886225884,0.0,45.85757929411765,123.00953131764705,6281.812409294117,0,1,0.0426633797019598,0
CIMAUNG_CIKALONG,7,2013_2016,20.562,100540.86428329413,5.108994,38.59551529411765,142.12565442352937,6879.474998117649,0,0,0.0426633797019598,0
CIMAUNG_CIKALONG,6,2009_2012,7.92,128625.20440517664,0.0,5.686314352941175,70.05967524705882,4813.814895882352,0,0,0.0426633797019598,0
CIMAUNG_CIKALONG,5,2005_2008,10.26,120688.39341825884,5.108994,4.567603764705883,78.03572675294119,5782.1631338823545,0,0,0.0426633797019598,0
CIMAUNG_CIKALONG,4,2001_2004,5.49,128127.5956253649,0.0,10.456559999999998,67.53142249411765,4869.866957647058,0,0,0.0426633797019598,0
CIMAUNG_CIKALONG,3,1997_2000,1.98,161409.7344269648,0.0,0.81216,24.92288795294117,1047.5472081176472,0,0,0.0426633797019598,0
CIMAUNG_CIKALONG,2,1993_1996,0.18,163568.90526141186,0.0,0.7106399999999999,16.041676164705876,896.9526723529411,0,0,0.0426633797019598,0
CIMAUNG_CIKALONG,1,1989_1992,0.18,165533.02591891773,0.0,0.20304,4.400533694117646,773.4705787058823,0,0,0.0426633797019598,0
CIMAUNG_CAMPAKAMULYA,9,2021_2024,30.48741176470588,87284.95418117639,47.443520752941176,35.83019011764705,130.67645442352935,1981.8971777647057,0,1,2.32553748023494,0
CIMAUNG_CAMPAKAMULYA,8,2017_2020,18.25694117647059,89217.79756178816,2.554497,40.214261647058834,85.95587922352938,2509.544557764705,0,1,2.32553748023494,0
CIMAUNG_CAMPAKAMULYA,7,2013_2016,11.071764705882352,91914.16428296466,18.82313671764706,27.672759529411753,80.83202548235292,2598.2624047058807,0,0,2.32553748023494,0
CIMAUNG_CAMPAKAMULYA,6,2009_2012,6.388941176470589,96837.45003614112,0.0,5.900501647058824,63.06219359999996,2687.307388235292,0,0,2.32553748023494,0
CIMAUNG_CAMPAKAMULYA,5,2005_2008,6.165882352941177,96721.80490164702,0.1001763529411764,5.381754352941175,79.94100832941176,2518.6884243529407,0,0,2.32553748023494,0
CIMAUNG_CAMPAKAMULYA,4,2001_2004,4.308705882352942,100327.75176748232,10.217988,9.831913411764704,64.2252976235294,2151.034772823529,0,0,2.32553748023494,0
CIMAUNG_CAMPAKAMULYA,3,1997_2000,0.9,114403.68051289412,0.5108993999999999,1.3432489411764703,51.28635465882353,613.0220505882351,0,0,2.32553748023494,0
CIMAUNG_CAMPAKAMULYA,2,1993_1996,0.4383529411764706,118028.38220343528,0.0,1.028736,31.932492282352932,358.2863745882352,0,0,2.32553748023494,0
CIMAUNG_CAMPAKAMULYA,1,1989_1992,0.0,117181.7605626353,12.772485,0.0,23.64865934117647,593.840676,0,0,2.32553748023494,0
CIPARAY_CIHEULANG,9,2021_2024,0.0,364.305256517647,27.087685835294117,0.0211002352941176,2.4817824705882345,3.3830710588235284,0,1,0.0301634783238694,0
CIPARAY_CIHEULANG,8,2017_2020,0.0,565.0107344470588,0.0,0.1146578823529411,2.259533294117647,0.0,0,1,0.0301634783238694,0
CIPARAY_CIHEULANG,7,2013_2016,0.0,406.0852352470588,2.4443030117647058,0.0,4.072547788235292,0.8457677647058823,0,0,0.0301634783238694,0
CIPARAY_CIHEULANG,6,2009_2012,0.0151764705882352,474.5259186352941,0.0,0.0422004705882352,3.409167670588234,0.0,0,0,0.0301634783238694,0
CIPARAY_CIHEULANG,5,2005_2008,0.0151764705882352,431.4763825411764,0.0,0.0,3.982974635294117,0.0,0,0,0.0301634783238694,0
CIPARAY_CIHEULANG,4,2001_2004,0.0,564.0297128470589,2.4443030117647058,0.0,2.3006157176470583,0.0,0,0,0.0301634783238694,0
CIPARAY_CIHEULANG,3,1997_2000,0.0,718.3963469647059,0.0,0.0,0.6633801176470587,0.0,0,0,0.0301634783238694,0
CIPARAY_CIHEULANG,2,1993_1996,0.0,643.4347552941175,0.4507935882352941,0.0,1.507926988235294,0.0,0,0,0.0301634783238694,0
CIPARAY_CIHEULANG,1,1989_1992,0.0,603.5014054588236,1.4225042117647058,0.0,1.9086489882352935,0.0,0,0,0.0301634783238694,0
CIPARAY_BABAKAN,9,2021_2024,64.30023529411766,79947.25885609415,4057.3326291882336,72.04297129411766,806.3456045647052,6020.9648643529445,0,1,0.0426633797019598,0
CIPARAY_BABAKAN,8,2017_2020,40.89635294117647,124654.08667552938,310.12595343529404,66.34710211764705,585.6252330352938,6150.415206000004,0,1,0.0426633797019598,0
CIPARAY_BABAKAN,7,2013_2016,30.312705882352933,133974.13811844704,1077.1061644588235,47.463984,490.0540462588236,6000.84995364706,0,0,0.0426633797019598,0
CIPARAY_BABAKAN,6,2009_2012,25.157294117647066,150343.57995035287,46.85248027058823,34.183575529411755,391.9815460235295,6102.701137764708,0,0,0.0426633797019598,0
CIPARAY_BABAKAN,5,2005_2008,28.09694117647059,147469.18666235276,71.52591600000001,31.99353035294117,407.1173884235293,6278.596896000002,0,0,0.0426633797019598,0
CIPARAY_BABAKAN,4,2001_2004,11.910352941176468,168822.16051510585,265.52744110588236,21.472475294117647,267.1145503764705,5405.094331764706,0,0,0.0426633797019598,0
CIPARAY_BABAKAN,3,1997_2000,6.75,208246.41784715292,53.343907941176475,2.3349599999999993,149.87406889411758,2014.283699999999,0,0,0.0426633797019598,0
CIPARAY_BABAKAN,2,1993_1996,4.458705882352941,200973.9316048942,65.21480576470589,5.279039999999999,174.71950637647058,2708.8106347058824,0,0,0.0426633797019598,0
CIPARAY_BABAKAN,1,1989_1992,0.18,209149.8810336,245.23171199999996,0.40608,109.21122487058824,2405.4592701176466,0,0,0.0426633797019598,0
CIPARAY_CIPARAY,9,2021_2024,0.0,0.0,0.0,0.0836047058823529,0.0006734823529411,1.9787774117647057,0,1,0.059277785768786,0
CIPARAY_CIPARAY,8,2017_2020,0.0,0.0,0.0,0.0569308235294117,0.0,2.521345411764706,0,1,0.059277785768786,0
CIPARAY_CIPARAY,7,2013_2016,0.0,0.0,0.0,0.0374230588235294,0.0,2.9123135294117652,0,0,0.059277785768786,0
CIPARAY_CIPARAY,6,2009_2012,0.0,0.0,0.0,0.0003981176470588,0.0,3.65435505882353,0,0,0.059277785768786,0
CIPARAY_CIPARAY,5,2005_2008,0.0,5.5398866823529405,0.0,0.0003981176470588,0.0,2.888376705882353,0,0,0.059277785768786,0
CIPARAY_CIPARAY,4,2001_2004,0.0,8.194415717647058,0.0,0.0,0.0,2.529324352941177,0,0,0.059277785768786,0
CIPARAY_CIPARAY,3,1997_2000,0.0,12.291623576470586,0.0,0.0,0.0,1.9628195294117643,0,0,0.059277785768786,0
CIPARAY_CIPARAY,2,1993_1996,0.0,8.252122870588234,0.0,0.0,0.0,2.521345411764706,0,0,0.059277785768786,0
CIPARAY_CIPARAY,1,1989_1992,0.0,26.42987604705883,0.0,0.0,0.0,0.0079789411764705,0,0,0.059277785768786,0
CIPARAY_PAKUTANDANG,9,2021_2024,0.0,21.351646588235297,8.234496211764705,0.0,5.796662611764707,2.03463,0,1,0.15224805051606,0
CIPARAY_PAKUTANDANG,8,2017_2020,0.0,253.3344014117647,0.0,0.0,3.741867952941176,0.8617256470588235,0,1,0.15224805051606,0
CIPARAY_PAKUTANDANG,7,2013_2016,0.0,410.0093216470588,4.658200411764705,0.0,1.6641748941176466,0.1037262352941176,0,0,0.15224805051606,0
CIPARAY_PAKUTANDANG,6,2009_2012,0.0,489.4143640941176,0.0,0.0,1.0593877411764705,0.0,0,0,0.15224805051606,0
CIPARAY_PAKUTANDANG,5,2005_2008,0.0,478.7385408,0.0,0.0,1.1839819764705877,0.0,0,0,0.15224805051606,0
CIPARAY_PAKUTANDANG,4,2001_2004,0.0,549.3143888470589,0.0,0.0,0.3603130588235293,0.0,0,0,0.15224805051606,0
CIPARAY_PAKUTANDANG,3,1997_2000,0.0,579.437522682353,0.0,0.0,0.0087552705882352,0.0,0,0,0.15224805051606,0
CIPARAY_PAKUTANDANG,2,1993_1996,0.0,578.2833796235296,0.0,0.0,0.0222249176470588,0.0,0,0,0.15224805051606,0
CIPARAY_PAKUTANDANG,1,1989_1992,0.0,554.7388612235294,0.0,0.0,0.2970057176470587,0.0,0,0,0.15224805051606,0
CIPARAY_CIKONENG,9,2021_2024,31.72129411764706,1306.836185505882,60.09579412941176,36.6980865882353,26.601205976470585,4475.380126941179,0,1,0.0478530960758256,0
CIPARAY_CIKONENG,8,2017_2020,25.202117647058824,1840.800471670588,0.0,29.78716235294117,20.753358705882352,4824.0119827058825,0,1,0.0478530960758256,0
